,TABLE_CATALOG_x,TABLE_SCHEMA_x,TABLE_NAME,TABLE_TYPE,TriggerName,type_desc,create_date,modify_date,TriggerDefinition,TABLE_CATALOG_y,TABLE_SCHEMA_y,COLUMN_NAME_x,ORDINAL_POSITION,COLUMN_DEFAULT,IS_NULLABLE,DATA_TYPE,CHARACTER_MAXIMUM_LENGTH,CHARACTER_OCTET_LENGTH,NUMERIC_PRECISION,NUMERIC_PRECISION_RADIX,NUMERIC_SCALE,DATETIME_PRECISION,CHARACTER_SET_CATALOG,CHARACTER_SET_SCHEMA,CHARACTER_SET_NAME,COLLATION_CATALOG,COLLATION_SCHEMA,COLLATION_NAME,DOMAIN_CATALOG,DOMAIN_SCHEMA,DOMAIN_NAME,IndexName,IndexType,IsPrimaryKey,IsUnique,IsUniqueConstraint,COLUMN_NAME_y,IsDisabled,object_type,constraint_type,constraint_name,details
736,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,RequiredDate,5,,YES,datetime,,,,,,3.0,,,,,,,,,,OrderDate,NONCLUSTERED,False,False,False,OrderDate,False,Table,Foreign key,FK_Orders_Employees,dbo.Employees
737,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,RequiredDate,5,,YES,datetime,,,,,,3.0,,,,,,,,,,OrderDate,NONCLUSTERED,False,False,False,OrderDate,False,Table,Foreign key,FK_Orders_Shippers,dbo.Shippers
738,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,RequiredDate,5,,YES,datetime,,,,,,3.0,,,,,,,,,,OrderDate,NONCLUSTERED,False,False,False,OrderDate,False,Table,Primary key,PK_Orders,OrderID
739,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,RequiredDate,5,,YES,datetime,,,,,,3.0,,,,,,,,,,PK_Orders,CLUSTERED,True,True,False,OrderID,False,Table,Default constraint,DF_Orders_Freight,Freight = ((0))
740,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,RequiredDate,5,,YES,datetime,,,,,,3.0,,,,,,,,,,PK_Orders,CLUSTERED,True,True,False,OrderID,False,Table,Foreign key,FK_Orders_Customers,dbo.Customers
741,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,RequiredDate,5,,YES,datetime,,,,,,3.0,,,,,,,,,,PK_Orders,CLUSTERED,True,True,False,OrderID,False,Table,Foreign key,FK_Orders_Employees,dbo.Employees
742,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,RequiredDate,5,,YES,datetime,,,,,,3.0,,,,,,,,,,PK_Orders,CLUSTERED,True,True,False,OrderID,False,Table,Foreign key,FK_Orders_Shippers,dbo.Shippers
743,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,RequiredDate,5,,YES,datetime,,,,,,3.0,,,,,,,,,,PK_Orders,CLUSTERED,True,True,False,OrderID,False,Table,Primary key,PK_Orders,OrderID
744,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,RequiredDate,5,,YES,datetime,,,,,,3.0,,,,,,,,,,ShippedDate,NONCLUSTERED,False,False,False,ShippedDate,False,Table,Default constraint,DF_Orders_Freight,Freight = ((0))
745,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,RequiredDate,5,,YES,datetime,,,,,,3.0,,,,,,,,,,ShippedDate,NONCLUSTERED,False,False,False,ShippedDate,False,Table,Foreign key,FK_Orders_Customers,dbo.Customers
746,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,RequiredDate,5,,YES,datetime,,,,,,3.0,,,,,,,,,,ShippedDate,NONCLUSTERED,False,False,False,ShippedDate,False,Table,Foreign key,FK_Orders_Employees,dbo.Employees
747,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,RequiredDate,5,,YES,datetime,,,,,,3.0,,,,,,,,,,ShippedDate,NONCLUSTERED,False,False,False,ShippedDate,False,Table,Foreign key,FK_Orders_Shippers,dbo.Shippers
748,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,RequiredDate,5,,YES,datetime,,,,,,3.0,,,,,,,,,,ShippedDate,NONCLUSTERED,False,False,False,ShippedDate,False,Table,Primary key,PK_Orders,OrderID
749,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,RequiredDate,5,,YES,datetime,,,,,,3.0,,,,,,,,,,ShippersOrders,NONCLUSTERED,False,False,False,ShipVia,False,Table,Default constraint,DF_Orders_Freight,Freight = ((0))
750,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,RequiredDate,5,,YES,datetime,,,,,,3.0,,,,,,,,,,ShippersOrders,NONCLUSTERED,False,False,False,ShipVia,False,Table,Foreign key,FK_Orders_Customers,dbo.Customers
751,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,RequiredDate,5,,YES,datetime,,,,,,3.0,,,,,,,,,,ShippersOrders,NONCLUSTERED,False,False,False,ShipVia,False,Table,Foreign key,FK_Orders_Employees,dbo.Employees
752,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,RequiredDate,5,,YES,datetime,,,,,,3.0,,,,,,,,,,ShippersOrders,NONCLUSTERED,False,False,False,ShipVia,False,Table,Foreign key,FK_Orders_Shippers,dbo.Shippers
753,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,RequiredDate,5,,YES,datetime,,,,,,3.0,,,,,,,,,,ShippersOrders,NONCLUSTERED,False,False,False,ShipVia,False,Table,Primary key,PK_Orders,OrderID
754,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,RequiredDate,5,,YES,datetime,,,,,,3.0,,,,,,,,,,ShipPostalCode,NONCLUSTERED,False,False,False,ShipPostalCode,False,Table,Default constraint,DF_Orders_Freight,Freight = ((0))
755,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,RequiredDate,5,,YES,datetime,,,,,,3.0,,,,,,,,,,ShipPostalCode,NONCLUSTERED,False,False,False,ShipPostalCode,False,Table,Foreign key,FK_Orders_Customers,dbo.Customers
756,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,RequiredDate,5,,YES,datetime,,,,,,3.0,,,,,,,,,,ShipPostalCode,NONCLUSTERED,False,False,False,ShipPostalCode,False,Table,Foreign key,FK_Orders_Employees,dbo.Employees
757,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,RequiredDate,5,,YES,datetime,,,,,,3.0,,,,,,,,,,ShipPostalCode,NONCLUSTERED,False,False,False,ShipPostalCode,False,Table,Foreign key,FK_Orders_Shippers,dbo.Shippers
758,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,RequiredDate,5,,YES,datetime,,,,,,3.0,,,,,,,,,,ShipPostalCode,NONCLUSTERED,False,False,False,ShipPostalCode,False,Table,Primary key,PK_Orders,OrderID
759,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShippedDate,6,,YES,datetime,,,,,,3.0,,,,,,,,,,CustomerID,NONCLUSTERED,False,False,False,CustomerID,False,Table,Default constraint,DF_Orders_Freight,Freight = ((0))
760,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShippedDate,6,,YES,datetime,,,,,,3.0,,,,,,,,,,CustomerID,NONCLUSTERED,False,False,False,CustomerID,False,Table,Foreign key,FK_Orders_Customers,dbo.Customers
761,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShippedDate,6,,YES,datetime,,,,,,3.0,,,,,,,,,,CustomerID,NONCLUSTERED,False,False,False,CustomerID,False,Table,Foreign key,FK_Orders_Employees,dbo.Employees
762,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShippedDate,6,,YES,datetime,,,,,,3.0,,,,,,,,,,CustomerID,NONCLUSTERED,False,False,False,CustomerID,False,Table,Foreign key,FK_Orders_Shippers,dbo.Shippers
763,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShippedDate,6,,YES,datetime,,,,,,3.0,,,,,,,,,,CustomerID,NONCLUSTERED,False,False,False,CustomerID,False,Table,Primary key,PK_Orders,OrderID
764,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShippedDate,6,,YES,datetime,,,,,,3.0,,,,,,,,,,CustomersOrders,NONCLUSTERED,False,False,False,CustomerID,False,Table,Default constraint,DF_Orders_Freight,Freight = ((0))
765,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShippedDate,6,,YES,datetime,,,,,,3.0,,,,,,,,,,CustomersOrders,NONCLUSTERED,False,False,False,CustomerID,False,Table,Foreign key,FK_Orders_Customers,dbo.Customers
766,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShippedDate,6,,YES,datetime,,,,,,3.0,,,,,,,,,,CustomersOrders,NONCLUSTERED,False,False,False,CustomerID,False,Table,Foreign key,FK_Orders_Employees,dbo.Employees
767,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShippedDate,6,,YES,datetime,,,,,,3.0,,,,,,,,,,CustomersOrders,NONCLUSTERED,False,False,False,CustomerID,False,Table,Foreign key,FK_Orders_Shippers,dbo.Shippers
768,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShippedDate,6,,YES,datetime,,,,,,3.0,,,,,,,,,,CustomersOrders,NONCLUSTERED,False,False,False,CustomerID,False,Table,Primary key,PK_Orders,OrderID
769,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShippedDate,6,,YES,datetime,,,,,,3.0,,,,,,,,,,EmployeeID,NONCLUSTERED,False,False,False,EmployeeID,False,Table,Default constraint,DF_Orders_Freight,Freight = ((0))
770,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShippedDate,6,,YES,datetime,,,,,,3.0,,,,,,,,,,EmployeeID,NONCLUSTERED,False,False,False,EmployeeID,False,Table,Foreign key,FK_Orders_Customers,dbo.Customers
771,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShippedDate,6,,YES,datetime,,,,,,3.0,,,,,,,,,,EmployeeID,NONCLUSTERED,False,False,False,EmployeeID,False,Table,Foreign key,FK_Orders_Employees,dbo.Employees
772,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShippedDate,6,,YES,datetime,,,,,,3.0,,,,,,,,,,EmployeeID,NONCLUSTERED,False,False,False,EmployeeID,False,Table,Foreign key,FK_Orders_Shippers,dbo.Shippers
773,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShippedDate,6,,YES,datetime,,,,,,3.0,,,,,,,,,,EmployeeID,NONCLUSTERED,False,False,False,EmployeeID,False,Table,Primary key,PK_Orders,OrderID
774,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShippedDate,6,,YES,datetime,,,,,,3.0,,,,,,,,,,EmployeesOrders,NONCLUSTERED,False,False,False,EmployeeID,False,Table,Default constraint,DF_Orders_Freight,Freight = ((0))
775,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShippedDate,6,,YES,datetime,,,,,,3.0,,,,,,,,,,EmployeesOrders,NONCLUSTERED,False,False,False,EmployeeID,False,Table,Foreign key,FK_Orders_Customers,dbo.Customers
776,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShippedDate,6,,YES,datetime,,,,,,3.0,,,,,,,,,,EmployeesOrders,NONCLUSTERED,False,False,False,EmployeeID,False,Table,Foreign key,FK_Orders_Employees,dbo.Employees
777,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShippedDate,6,,YES,datetime,,,,,,3.0,,,,,,,,,,EmployeesOrders,NONCLUSTERED,False,False,False,EmployeeID,False,Table,Foreign key,FK_Orders_Shippers,dbo.Shippers
778,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShippedDate,6,,YES,datetime,,,,,,3.0,,,,,,,,,,EmployeesOrders,NONCLUSTERED,False,False,False,EmployeeID,False,Table,Primary key,PK_Orders,OrderID
779,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShippedDate,6,,YES,datetime,,,,,,3.0,,,,,,,,,,OrderDate,NONCLUSTERED,False,False,False,OrderDate,False,Table,Default constraint,DF_Orders_Freight,Freight = ((0))
780,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShippedDate,6,,YES,datetime,,,,,,3.0,,,,,,,,,,OrderDate,NONCLUSTERED,False,False,False,OrderDate,False,Table,Foreign key,FK_Orders_Customers,dbo.Customers
781,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShippedDate,6,,YES,datetime,,,,,,3.0,,,,,,,,,,OrderDate,NONCLUSTERED,False,False,False,OrderDate,False,Table,Foreign key,FK_Orders_Employees,dbo.Employees
782,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShippedDate,6,,YES,datetime,,,,,,3.0,,,,,,,,,,OrderDate,NONCLUSTERED,False,False,False,OrderDate,False,Table,Foreign key,FK_Orders_Shippers,dbo.Shippers
783,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShippedDate,6,,YES,datetime,,,,,,3.0,,,,,,,,,,OrderDate,NONCLUSTERED,False,False,False,OrderDate,False,Table,Primary key,PK_Orders,OrderID
784,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShippedDate,6,,YES,datetime,,,,,,3.0,,,,,,,,,,PK_Orders,CLUSTERED,True,True,False,OrderID,False,Table,Default constraint,DF_Orders_Freight,Freight = ((0))
785,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShippedDate,6,,YES,datetime,,,,,,3.0,,,,,,,,,,PK_Orders,CLUSTERED,True,True,False,OrderID,False,Table,Foreign key,FK_Orders_Customers,dbo.Customers
786,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShippedDate,6,,YES,datetime,,,,,,3.0,,,,,,,,,,PK_Orders,CLUSTERED,True,True,False,OrderID,False,Table,Foreign key,FK_Orders_Employees,dbo.Employees
787,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShippedDate,6,,YES,datetime,,,,,,3.0,,,,,,,,,,PK_Orders,CLUSTERED,True,True,False,OrderID,False,Table,Foreign key,FK_Orders_Shippers,dbo.Shippers
788,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShippedDate,6,,YES,datetime,,,,,,3.0,,,,,,,,,,PK_Orders,CLUSTERED,True,True,False,OrderID,False,Table,Primary key,PK_Orders,OrderID
789,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShippedDate,6,,YES,datetime,,,,,,3.0,,,,,,,,,,ShippedDate,NONCLUSTERED,False,False,False,ShippedDate,False,Table,Default constraint,DF_Orders_Freight,Freight = ((0))
790,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShippedDate,6,,YES,datetime,,,,,,3.0,,,,,,,,,,ShippedDate,NONCLUSTERED,False,False,False,ShippedDate,False,Table,Foreign key,FK_Orders_Customers,dbo.Customers
791,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShippedDate,6,,YES,datetime,,,,,,3.0,,,,,,,,,,ShippedDate,NONCLUSTERED,False,False,False,ShippedDate,False,Table,Foreign key,FK_Orders_Employees,dbo.Employees
792,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShippedDate,6,,YES,datetime,,,,,,3.0,,,,,,,,,,ShippedDate,NONCLUSTERED,False,False,False,ShippedDate,False,Table,Foreign key,FK_Orders_Shippers,dbo.Shippers
793,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShippedDate,6,,YES,datetime,,,,,,3.0,,,,,,,,,,ShippedDate,NONCLUSTERED,False,False,False,ShippedDate,False,Table,Primary key,PK_Orders,OrderID
794,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShippedDate,6,,YES,datetime,,,,,,3.0,,,,,,,,,,ShippersOrders,NONCLUSTERED,False,False,False,ShipVia,False,Table,Default constraint,DF_Orders_Freight,Freight = ((0))
795,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShippedDate,6,,YES,datetime,,,,,,3.0,,,,,,,,,,ShippersOrders,NONCLUSTERED,False,False,False,ShipVia,False,Table,Foreign key,FK_Orders_Customers,dbo.Customers
796,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShippedDate,6,,YES,datetime,,,,,,3.0,,,,,,,,,,ShippersOrders,NONCLUSTERED,False,False,False,ShipVia,False,Table,Foreign key,FK_Orders_Employees,dbo.Employees
797,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShippedDate,6,,YES,datetime,,,,,,3.0,,,,,,,,,,ShippersOrders,NONCLUSTERED,False,False,False,ShipVia,False,Table,Foreign key,FK_Orders_Shippers,dbo.Shippers
798,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShippedDate,6,,YES,datetime,,,,,,3.0,,,,,,,,,,ShippersOrders,NONCLUSTERED,False,False,False,ShipVia,False,Table,Primary key,PK_Orders,OrderID
799,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShippedDate,6,,YES,datetime,,,,,,3.0,,,,,,,,,,ShipPostalCode,NONCLUSTERED,False,False,False,ShipPostalCode,False,Table,Default constraint,DF_Orders_Freight,Freight = ((0))
800,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShippedDate,6,,YES,datetime,,,,,,3.0,,,,,,,,,,ShipPostalCode,NONCLUSTERED,False,False,False,ShipPostalCode,False,Table,Foreign key,FK_Orders_Customers,dbo.Customers
801,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShippedDate,6,,YES,datetime,,,,,,3.0,,,,,,,,,,ShipPostalCode,NONCLUSTERED,False,False,False,ShipPostalCode,False,Table,Foreign key,FK_Orders_Employees,dbo.Employees
802,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShippedDate,6,,YES,datetime,,,,,,3.0,,,,,,,,,,ShipPostalCode,NONCLUSTERED,False,False,False,ShipPostalCode,False,Table,Foreign key,FK_Orders_Shippers,dbo.Shippers
803,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShippedDate,6,,YES,datetime,,,,,,3.0,,,,,,,,,,ShipPostalCode,NONCLUSTERED,False,False,False,ShipPostalCode,False,Table,Primary key,PK_Orders,OrderID
804,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShipVia,7,,YES,int,,,10.0,10.0,0.0,,,,,,,,,,,CustomerID,NONCLUSTERED,False,False,False,CustomerID,False,Table,Default constraint,DF_Orders_Freight,Freight = ((0))
805,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShipVia,7,,YES,int,,,10.0,10.0,0.0,,,,,,,,,,,CustomerID,NONCLUSTERED,False,False,False,CustomerID,False,Table,Foreign key,FK_Orders_Customers,dbo.Customers
806,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShipVia,7,,YES,int,,,10.0,10.0,0.0,,,,,,,,,,,CustomerID,NONCLUSTERED,False,False,False,CustomerID,False,Table,Foreign key,FK_Orders_Employees,dbo.Employees
807,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShipVia,7,,YES,int,,,10.0,10.0,0.0,,,,,,,,,,,CustomerID,NONCLUSTERED,False,False,False,CustomerID,False,Table,Foreign key,FK_Orders_Shippers,dbo.Shippers
808,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShipVia,7,,YES,int,,,10.0,10.0,0.0,,,,,,,,,,,CustomerID,NONCLUSTERED,False,False,False,CustomerID,False,Table,Primary key,PK_Orders,OrderID
809,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShipVia,7,,YES,int,,,10.0,10.0,0.0,,,,,,,,,,,CustomersOrders,NONCLUSTERED,False,False,False,CustomerID,False,Table,Default constraint,DF_Orders_Freight,Freight = ((0))
810,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShipVia,7,,YES,int,,,10.0,10.0,0.0,,,,,,,,,,,CustomersOrders,NONCLUSTERED,False,False,False,CustomerID,False,Table,Foreign key,FK_Orders_Customers,dbo.Customers
811,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShipVia,7,,YES,int,,,10.0,10.0,0.0,,,,,,,,,,,CustomersOrders,NONCLUSTERED,False,False,False,CustomerID,False,Table,Foreign key,FK_Orders_Employees,dbo.Employees
812,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShipVia,7,,YES,int,,,10.0,10.0,0.0,,,,,,,,,,,CustomersOrders,NONCLUSTERED,False,False,False,CustomerID,False,Table,Foreign key,FK_Orders_Shippers,dbo.Shippers
813,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShipVia,7,,YES,int,,,10.0,10.0,0.0,,,,,,,,,,,CustomersOrders,NONCLUSTERED,False,False,False,CustomerID,False,Table,Primary key,PK_Orders,OrderID
814,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShipVia,7,,YES,int,,,10.0,10.0,0.0,,,,,,,,,,,EmployeeID,NONCLUSTERED,False,False,False,EmployeeID,False,Table,Default constraint,DF_Orders_Freight,Freight = ((0))
815,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShipVia,7,,YES,int,,,10.0,10.0,0.0,,,,,,,,,,,EmployeeID,NONCLUSTERED,False,False,False,EmployeeID,False,Table,Foreign key,FK_Orders_Customers,dbo.Customers
816,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShipVia,7,,YES,int,,,10.0,10.0,0.0,,,,,,,,,,,EmployeeID,NONCLUSTERED,False,False,False,EmployeeID,False,Table,Foreign key,FK_Orders_Employees,dbo.Employees
817,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShipVia,7,,YES,int,,,10.0,10.0,0.0,,,,,,,,,,,EmployeeID,NONCLUSTERED,False,False,False,EmployeeID,False,Table,Foreign key,FK_Orders_Shippers,dbo.Shippers
818,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShipVia,7,,YES,int,,,10.0,10.0,0.0,,,,,,,,,,,EmployeeID,NONCLUSTERED,False,False,False,EmployeeID,False,Table,Primary key,PK_Orders,OrderID
819,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShipVia,7,,YES,int,,,10.0,10.0,0.0,,,,,,,,,,,EmployeesOrders,NONCLUSTERED,False,False,False,EmployeeID,False,Table,Default constraint,DF_Orders_Freight,Freight = ((0))
820,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShipVia,7,,YES,int,,,10.0,10.0,0.0,,,,,,,,,,,EmployeesOrders,NONCLUSTERED,False,False,False,EmployeeID,False,Table,Foreign key,FK_Orders_Customers,dbo.Customers
821,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShipVia,7,,YES,int,,,10.0,10.0,0.0,,,,,,,,,,,EmployeesOrders,NONCLUSTERED,False,False,False,EmployeeID,False,Table,Foreign key,FK_Orders_Employees,dbo.Employees
822,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShipVia,7,,YES,int,,,10.0,10.0,0.0,,,,,,,,,,,EmployeesOrders,NONCLUSTERED,False,False,False,EmployeeID,False,Table,Foreign key,FK_Orders_Shippers,dbo.Shippers
823,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShipVia,7,,YES,int,,,10.0,10.0,0.0,,,,,,,,,,,EmployeesOrders,NONCLUSTERED,False,False,False,EmployeeID,False,Table,Primary key,PK_Orders,OrderID
824,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShipVia,7,,YES,int,,,10.0,10.0,0.0,,,,,,,,,,,OrderDate,NONCLUSTERED,False,False,False,OrderDate,False,Table,Default constraint,DF_Orders_Freight,Freight = ((0))
825,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShipVia,7,,YES,int,,,10.0,10.0,0.0,,,,,,,,,,,OrderDate,NONCLUSTERED,False,False,False,OrderDate,False,Table,Foreign key,FK_Orders_Customers,dbo.Customers
826,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShipVia,7,,YES,int,,,10.0,10.0,0.0,,,,,,,,,,,OrderDate,NONCLUSTERED,False,False,False,OrderDate,False,Table,Foreign key,FK_Orders_Employees,dbo.Employees
827,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShipVia,7,,YES,int,,,10.0,10.0,0.0,,,,,,,,,,,OrderDate,NONCLUSTERED,False,False,False,OrderDate,False,Table,Foreign key,FK_Orders_Shippers,dbo.Shippers
828,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShipVia,7,,YES,int,,,10.0,10.0,0.0,,,,,,,,,,,OrderDate,NONCLUSTERED,False,False,False,OrderDate,False,Table,Primary key,PK_Orders,OrderID
829,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShipVia,7,,YES,int,,,10.0,10.0,0.0,,,,,,,,,,,PK_Orders,CLUSTERED,True,True,False,OrderID,False,Table,Default constraint,DF_Orders_Freight,Freight = ((0))
830,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShipVia,7,,YES,int,,,10.0,10.0,0.0,,,,,,,,,,,PK_Orders,CLUSTERED,True,True,False,OrderID,False,Table,Foreign key,FK_Orders_Customers,dbo.Customers
831,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShipVia,7,,YES,int,,,10.0,10.0,0.0,,,,,,,,,,,PK_Orders,CLUSTERED,True,True,False,OrderID,False,Table,Foreign key,FK_Orders_Employees,dbo.Employees
832,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShipVia,7,,YES,int,,,10.0,10.0,0.0,,,,,,,,,,,PK_Orders,CLUSTERED,True,True,False,OrderID,False,Table,Foreign key,FK_Orders_Shippers,dbo.Shippers
833,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShipVia,7,,YES,int,,,10.0,10.0,0.0,,,,,,,,,,,PK_Orders,CLUSTERED,True,True,False,OrderID,False,Table,Primary key,PK_Orders,OrderID
834,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShipVia,7,,YES,int,,,10.0,10.0,0.0,,,,,,,,,,,ShippedDate,NONCLUSTERED,False,False,False,ShippedDate,False,Table,Default constraint,DF_Orders_Freight,Freight = ((0))
835,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShipVia,7,,YES,int,,,10.0,10.0,0.0,,,,,,,,,,,ShippedDate,NONCLUSTERED,False,False,False,ShippedDate,False,Table,Foreign key,FK_Orders_Customers,dbo.Customers
836,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShipVia,7,,YES,int,,,10.0,10.0,0.0,,,,,,,,,,,ShippedDate,NONCLUSTERED,False,False,False,ShippedDate,False,Table,Foreign key,FK_Orders_Employees,dbo.Employees
837,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShipVia,7,,YES,int,,,10.0,10.0,0.0,,,,,,,,,,,ShippedDate,NONCLUSTERED,False,False,False,ShippedDate,False,Table,Foreign key,FK_Orders_Shippers,dbo.Shippers
838,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShipVia,7,,YES,int,,,10.0,10.0,0.0,,,,,,,,,,,ShippedDate,NONCLUSTERED,False,False,False,ShippedDate,False,Table,Primary key,PK_Orders,OrderID
