,TABLE_CATALOG_x,TABLE_SCHEMA_x,TABLE_NAME,TABLE_TYPE,TriggerName,type_desc,create_date,modify_date,TriggerDefinition,TABLE_CATALOG_y,TABLE_SCHEMA_y,COLUMN_NAME_x,ORDINAL_POSITION,COLUMN_DEFAULT,IS_NULLABLE,DATA_TYPE,CHARACTER_MAXIMUM_LENGTH,CHARACTER_OCTET_LENGTH,NUMERIC_PRECISION,NUMERIC_PRECISION_RADIX,NUMERIC_SCALE,DATETIME_PRECISION,CHARACTER_SET_CATALOG,CHARACTER_SET_SCHEMA,CHARACTER_SET_NAME,COLLATION_CATALOG,COLLATION_SCHEMA,COLLATION_NAME,DOMAIN_CATALOG,DOMAIN_SCHEMA,DOMAIN_NAME,IndexName,IndexType,IsPrimaryKey,IsUnique,IsUniqueConstraint,COLUMN_NAME_y,IsDisabled,object_type,constraint_type,constraint_name,details,ProcedureName
2414,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShipName,9,,YES,nvarchar,40.0,80.0,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,,EmployeesOrders,NONCLUSTERED,False,False,False,EmployeeID,False,Table,Foreign key,FK_Orders_Customers,dbo.Customers,CustOrderHist
2415,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShipName,9,,YES,nvarchar,40.0,80.0,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,,EmployeesOrders,NONCLUSTERED,False,False,False,EmployeeID,False,Table,Foreign key,FK_Orders_Customers,dbo.Customers,CustOrdersOrders
2416,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShipName,9,,YES,nvarchar,40.0,80.0,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,,EmployeesOrders,NONCLUSTERED,False,False,False,EmployeeID,False,Table,Foreign key,FK_Orders_Customers,dbo.Customers,Employee Sales by Country
2417,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShipName,9,,YES,nvarchar,40.0,80.0,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,,EmployeesOrders,NONCLUSTERED,False,False,False,EmployeeID,False,Table,Foreign key,FK_Orders_Customers,dbo.Customers,Sales by Year
2418,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShipName,9,,YES,nvarchar,40.0,80.0,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,,EmployeesOrders,NONCLUSTERED,False,False,False,EmployeeID,False,Table,Foreign key,FK_Orders_Customers,dbo.Customers,SalesByCategory
2419,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShipName,9,,YES,nvarchar,40.0,80.0,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,,EmployeesOrders,NONCLUSTERED,False,False,False,EmployeeID,False,Table,Foreign key,FK_Orders_Employees,dbo.Employees,CustOrderHist
2420,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShipName,9,,YES,nvarchar,40.0,80.0,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,,EmployeesOrders,NONCLUSTERED,False,False,False,EmployeeID,False,Table,Foreign key,FK_Orders_Employees,dbo.Employees,CustOrdersOrders
2421,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShipName,9,,YES,nvarchar,40.0,80.0,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,,EmployeesOrders,NONCLUSTERED,False,False,False,EmployeeID,False,Table,Foreign key,FK_Orders_Employees,dbo.Employees,Employee Sales by Country
2422,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShipName,9,,YES,nvarchar,40.0,80.0,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,,EmployeesOrders,NONCLUSTERED,False,False,False,EmployeeID,False,Table,Foreign key,FK_Orders_Employees,dbo.Employees,Sales by Year
2423,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShipName,9,,YES,nvarchar,40.0,80.0,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,,EmployeesOrders,NONCLUSTERED,False,False,False,EmployeeID,False,Table,Foreign key,FK_Orders_Employees,dbo.Employees,SalesByCategory
2424,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShipName,9,,YES,nvarchar,40.0,80.0,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,,EmployeesOrders,NONCLUSTERED,False,False,False,EmployeeID,False,Table,Foreign key,FK_Orders_Shippers,dbo.Shippers,CustOrderHist
2425,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShipName,9,,YES,nvarchar,40.0,80.0,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,,EmployeesOrders,NONCLUSTERED,False,False,False,EmployeeID,False,Table,Foreign key,FK_Orders_Shippers,dbo.Shippers,CustOrdersOrders
2426,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShipName,9,,YES,nvarchar,40.0,80.0,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,,EmployeesOrders,NONCLUSTERED,False,False,False,EmployeeID,False,Table,Foreign key,FK_Orders_Shippers,dbo.Shippers,Employee Sales by Country
2427,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShipName,9,,YES,nvarchar,40.0,80.0,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,,EmployeesOrders,NONCLUSTERED,False,False,False,EmployeeID,False,Table,Foreign key,FK_Orders_Shippers,dbo.Shippers,Sales by Year
2428,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShipName,9,,YES,nvarchar,40.0,80.0,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,,EmployeesOrders,NONCLUSTERED,False,False,False,EmployeeID,False,Table,Foreign key,FK_Orders_Shippers,dbo.Shippers,SalesByCategory
2429,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShipName,9,,YES,nvarchar,40.0,80.0,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,,EmployeesOrders,NONCLUSTERED,False,False,False,EmployeeID,False,Table,Primary key,PK_Orders,OrderID,CustOrderHist
2430,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShipName,9,,YES,nvarchar,40.0,80.0,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,,EmployeesOrders,NONCLUSTERED,False,False,False,EmployeeID,False,Table,Primary key,PK_Orders,OrderID,CustOrdersOrders
2431,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShipName,9,,YES,nvarchar,40.0,80.0,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,,EmployeesOrders,NONCLUSTERED,False,False,False,EmployeeID,False,Table,Primary key,PK_Orders,OrderID,Employee Sales by Country
2432,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShipName,9,,YES,nvarchar,40.0,80.0,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,,EmployeesOrders,NONCLUSTERED,False,False,False,EmployeeID,False,Table,Primary key,PK_Orders,OrderID,Sales by Year
2433,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShipName,9,,YES,nvarchar,40.0,80.0,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,,EmployeesOrders,NONCLUSTERED,False,False,False,EmployeeID,False,Table,Primary key,PK_Orders,OrderID,SalesByCategory
2434,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShipName,9,,YES,nvarchar,40.0,80.0,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,,OrderDate,NONCLUSTERED,False,False,False,OrderDate,False,Table,Default constraint,DF_Orders_Freight,Freight = ((0)),CustOrderHist
2435,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShipName,9,,YES,nvarchar,40.0,80.0,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,,OrderDate,NONCLUSTERED,False,False,False,OrderDate,False,Table,Default constraint,DF_Orders_Freight,Freight = ((0)),CustOrdersOrders
2436,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShipName,9,,YES,nvarchar,40.0,80.0,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,,OrderDate,NONCLUSTERED,False,False,False,OrderDate,False,Table,Default constraint,DF_Orders_Freight,Freight = ((0)),Employee Sales by Country
2437,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShipName,9,,YES,nvarchar,40.0,80.0,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,,OrderDate,NONCLUSTERED,False,False,False,OrderDate,False,Table,Default constraint,DF_Orders_Freight,Freight = ((0)),Sales by Year
2438,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShipName,9,,YES,nvarchar,40.0,80.0,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,,OrderDate,NONCLUSTERED,False,False,False,OrderDate,False,Table,Default constraint,DF_Orders_Freight,Freight = ((0)),SalesByCategory
2439,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShipName,9,,YES,nvarchar,40.0,80.0,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,,OrderDate,NONCLUSTERED,False,False,False,OrderDate,False,Table,Foreign key,FK_Orders_Customers,dbo.Customers,CustOrderHist
2440,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShipName,9,,YES,nvarchar,40.0,80.0,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,,OrderDate,NONCLUSTERED,False,False,False,OrderDate,False,Table,Foreign key,FK_Orders_Customers,dbo.Customers,CustOrdersOrders
2441,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShipName,9,,YES,nvarchar,40.0,80.0,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,,OrderDate,NONCLUSTERED,False,False,False,OrderDate,False,Table,Foreign key,FK_Orders_Customers,dbo.Customers,Employee Sales by Country
2442,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShipName,9,,YES,nvarchar,40.0,80.0,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,,OrderDate,NONCLUSTERED,False,False,False,OrderDate,False,Table,Foreign key,FK_Orders_Customers,dbo.Customers,Sales by Year
2443,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShipName,9,,YES,nvarchar,40.0,80.0,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,,OrderDate,NONCLUSTERED,False,False,False,OrderDate,False,Table,Foreign key,FK_Orders_Customers,dbo.Customers,SalesByCategory
2444,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShipName,9,,YES,nvarchar,40.0,80.0,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,,OrderDate,NONCLUSTERED,False,False,False,OrderDate,False,Table,Foreign key,FK_Orders_Employees,dbo.Employees,CustOrderHist
2445,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShipName,9,,YES,nvarchar,40.0,80.0,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,,OrderDate,NONCLUSTERED,False,False,False,OrderDate,False,Table,Foreign key,FK_Orders_Employees,dbo.Employees,CustOrdersOrders
2446,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShipName,9,,YES,nvarchar,40.0,80.0,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,,OrderDate,NONCLUSTERED,False,False,False,OrderDate,False,Table,Foreign key,FK_Orders_Employees,dbo.Employees,Employee Sales by Country
2447,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShipName,9,,YES,nvarchar,40.0,80.0,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,,OrderDate,NONCLUSTERED,False,False,False,OrderDate,False,Table,Foreign key,FK_Orders_Employees,dbo.Employees,Sales by Year
2448,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShipName,9,,YES,nvarchar,40.0,80.0,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,,OrderDate,NONCLUSTERED,False,False,False,OrderDate,False,Table,Foreign key,FK_Orders_Employees,dbo.Employees,SalesByCategory
2449,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShipName,9,,YES,nvarchar,40.0,80.0,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,,OrderDate,NONCLUSTERED,False,False,False,OrderDate,False,Table,Foreign key,FK_Orders_Shippers,dbo.Shippers,CustOrderHist
2450,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShipName,9,,YES,nvarchar,40.0,80.0,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,,OrderDate,NONCLUSTERED,False,False,False,OrderDate,False,Table,Foreign key,FK_Orders_Shippers,dbo.Shippers,CustOrdersOrders
2451,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShipName,9,,YES,nvarchar,40.0,80.0,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,,OrderDate,NONCLUSTERED,False,False,False,OrderDate,False,Table,Foreign key,FK_Orders_Shippers,dbo.Shippers,Employee Sales by Country
2452,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShipName,9,,YES,nvarchar,40.0,80.0,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,,OrderDate,NONCLUSTERED,False,False,False,OrderDate,False,Table,Foreign key,FK_Orders_Shippers,dbo.Shippers,Sales by Year
2453,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShipName,9,,YES,nvarchar,40.0,80.0,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,,OrderDate,NONCLUSTERED,False,False,False,OrderDate,False,Table,Foreign key,FK_Orders_Shippers,dbo.Shippers,SalesByCategory
2454,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShipName,9,,YES,nvarchar,40.0,80.0,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,,OrderDate,NONCLUSTERED,False,False,False,OrderDate,False,Table,Primary key,PK_Orders,OrderID,CustOrderHist
2455,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShipName,9,,YES,nvarchar,40.0,80.0,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,,OrderDate,NONCLUSTERED,False,False,False,OrderDate,False,Table,Primary key,PK_Orders,OrderID,CustOrdersOrders
2456,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShipName,9,,YES,nvarchar,40.0,80.0,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,,OrderDate,NONCLUSTERED,False,False,False,OrderDate,False,Table,Primary key,PK_Orders,OrderID,Employee Sales by Country
2457,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShipName,9,,YES,nvarchar,40.0,80.0,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,,OrderDate,NONCLUSTERED,False,False,False,OrderDate,False,Table,Primary key,PK_Orders,OrderID,Sales by Year
2458,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShipName,9,,YES,nvarchar,40.0,80.0,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,,OrderDate,NONCLUSTERED,False,False,False,OrderDate,False,Table,Primary key,PK_Orders,OrderID,SalesByCategory
2459,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShipName,9,,YES,nvarchar,40.0,80.0,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,,PK_Orders,CLUSTERED,True,True,False,OrderID,False,Table,Default constraint,DF_Orders_Freight,Freight = ((0)),CustOrderHist
2460,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShipName,9,,YES,nvarchar,40.0,80.0,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,,PK_Orders,CLUSTERED,True,True,False,OrderID,False,Table,Default constraint,DF_Orders_Freight,Freight = ((0)),CustOrdersOrders
2461,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShipName,9,,YES,nvarchar,40.0,80.0,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,,PK_Orders,CLUSTERED,True,True,False,OrderID,False,Table,Default constraint,DF_Orders_Freight,Freight = ((0)),Employee Sales by Country
2462,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShipName,9,,YES,nvarchar,40.0,80.0,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,,PK_Orders,CLUSTERED,True,True,False,OrderID,False,Table,Default constraint,DF_Orders_Freight,Freight = ((0)),Sales by Year
2463,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShipName,9,,YES,nvarchar,40.0,80.0,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,,PK_Orders,CLUSTERED,True,True,False,OrderID,False,Table,Default constraint,DF_Orders_Freight,Freight = ((0)),SalesByCategory
2464,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShipName,9,,YES,nvarchar,40.0,80.0,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,,PK_Orders,CLUSTERED,True,True,False,OrderID,False,Table,Foreign key,FK_Orders_Customers,dbo.Customers,CustOrderHist
2465,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShipName,9,,YES,nvarchar,40.0,80.0,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,,PK_Orders,CLUSTERED,True,True,False,OrderID,False,Table,Foreign key,FK_Orders_Customers,dbo.Customers,CustOrdersOrders
2466,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShipName,9,,YES,nvarchar,40.0,80.0,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,,PK_Orders,CLUSTERED,True,True,False,OrderID,False,Table,Foreign key,FK_Orders_Customers,dbo.Customers,Employee Sales by Country
2467,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShipName,9,,YES,nvarchar,40.0,80.0,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,,PK_Orders,CLUSTERED,True,True,False,OrderID,False,Table,Foreign key,FK_Orders_Customers,dbo.Customers,Sales by Year
2468,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShipName,9,,YES,nvarchar,40.0,80.0,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,,PK_Orders,CLUSTERED,True,True,False,OrderID,False,Table,Foreign key,FK_Orders_Customers,dbo.Customers,SalesByCategory
2469,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShipName,9,,YES,nvarchar,40.0,80.0,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,,PK_Orders,CLUSTERED,True,True,False,OrderID,False,Table,Foreign key,FK_Orders_Employees,dbo.Employees,CustOrderHist
2470,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShipName,9,,YES,nvarchar,40.0,80.0,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,,PK_Orders,CLUSTERED,True,True,False,OrderID,False,Table,Foreign key,FK_Orders_Employees,dbo.Employees,CustOrdersOrders
2471,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShipName,9,,YES,nvarchar,40.0,80.0,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,,PK_Orders,CLUSTERED,True,True,False,OrderID,False,Table,Foreign key,FK_Orders_Employees,dbo.Employees,Employee Sales by Country
2472,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShipName,9,,YES,nvarchar,40.0,80.0,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,,PK_Orders,CLUSTERED,True,True,False,OrderID,False,Table,Foreign key,FK_Orders_Employees,dbo.Employees,Sales by Year
2473,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShipName,9,,YES,nvarchar,40.0,80.0,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,,PK_Orders,CLUSTERED,True,True,False,OrderID,False,Table,Foreign key,FK_Orders_Employees,dbo.Employees,SalesByCategory
2474,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShipName,9,,YES,nvarchar,40.0,80.0,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,,PK_Orders,CLUSTERED,True,True,False,OrderID,False,Table,Foreign key,FK_Orders_Shippers,dbo.Shippers,CustOrderHist
2475,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShipName,9,,YES,nvarchar,40.0,80.0,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,,PK_Orders,CLUSTERED,True,True,False,OrderID,False,Table,Foreign key,FK_Orders_Shippers,dbo.Shippers,CustOrdersOrders
2476,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShipName,9,,YES,nvarchar,40.0,80.0,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,,PK_Orders,CLUSTERED,True,True,False,OrderID,False,Table,Foreign key,FK_Orders_Shippers,dbo.Shippers,Employee Sales by Country
2477,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShipName,9,,YES,nvarchar,40.0,80.0,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,,PK_Orders,CLUSTERED,True,True,False,OrderID,False,Table,Foreign key,FK_Orders_Shippers,dbo.Shippers,Sales by Year
2478,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShipName,9,,YES,nvarchar,40.0,80.0,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,,PK_Orders,CLUSTERED,True,True,False,OrderID,False,Table,Foreign key,FK_Orders_Shippers,dbo.Shippers,SalesByCategory
2479,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShipName,9,,YES,nvarchar,40.0,80.0,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,,PK_Orders,CLUSTERED,True,True,False,OrderID,False,Table,Primary key,PK_Orders,OrderID,CustOrderHist
2480,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShipName,9,,YES,nvarchar,40.0,80.0,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,,PK_Orders,CLUSTERED,True,True,False,OrderID,False,Table,Primary key,PK_Orders,OrderID,CustOrdersOrders
2481,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShipName,9,,YES,nvarchar,40.0,80.0,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,,PK_Orders,CLUSTERED,True,True,False,OrderID,False,Table,Primary key,PK_Orders,OrderID,Employee Sales by Country
2482,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShipName,9,,YES,nvarchar,40.0,80.0,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,,PK_Orders,CLUSTERED,True,True,False,OrderID,False,Table,Primary key,PK_Orders,OrderID,Sales by Year
2483,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShipName,9,,YES,nvarchar,40.0,80.0,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,,PK_Orders,CLUSTERED,True,True,False,OrderID,False,Table,Primary key,PK_Orders,OrderID,SalesByCategory
2484,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShipName,9,,YES,nvarchar,40.0,80.0,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,,ShippedDate,NONCLUSTERED,False,False,False,ShippedDate,False,Table,Default constraint,DF_Orders_Freight,Freight = ((0)),CustOrderHist
2485,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShipName,9,,YES,nvarchar,40.0,80.0,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,,ShippedDate,NONCLUSTERED,False,False,False,ShippedDate,False,Table,Default constraint,DF_Orders_Freight,Freight = ((0)),CustOrdersOrders
2486,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShipName,9,,YES,nvarchar,40.0,80.0,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,,ShippedDate,NONCLUSTERED,False,False,False,ShippedDate,False,Table,Default constraint,DF_Orders_Freight,Freight = ((0)),Employee Sales by Country
2487,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShipName,9,,YES,nvarchar,40.0,80.0,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,,ShippedDate,NONCLUSTERED,False,False,False,ShippedDate,False,Table,Default constraint,DF_Orders_Freight,Freight = ((0)),Sales by Year
2488,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShipName,9,,YES,nvarchar,40.0,80.0,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,,ShippedDate,NONCLUSTERED,False,False,False,ShippedDate,False,Table,Default constraint,DF_Orders_Freight,Freight = ((0)),SalesByCategory
2489,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShipName,9,,YES,nvarchar,40.0,80.0,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,,ShippedDate,NONCLUSTERED,False,False,False,ShippedDate,False,Table,Foreign key,FK_Orders_Customers,dbo.Customers,CustOrderHist
2490,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShipName,9,,YES,nvarchar,40.0,80.0,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,,ShippedDate,NONCLUSTERED,False,False,False,ShippedDate,False,Table,Foreign key,FK_Orders_Customers,dbo.Customers,CustOrdersOrders
2491,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShipName,9,,YES,nvarchar,40.0,80.0,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,,ShippedDate,NONCLUSTERED,False,False,False,ShippedDate,False,Table,Foreign key,FK_Orders_Customers,dbo.Customers,Employee Sales by Country
2492,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShipName,9,,YES,nvarchar,40.0,80.0,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,,ShippedDate,NONCLUSTERED,False,False,False,ShippedDate,False,Table,Foreign key,FK_Orders_Customers,dbo.Customers,Sales by Year
2493,Northwind,dbo,Orders,BASE TABLE,,,,,,Northwind,dbo,ShipName,9,,YES,nvarchar,40.0,80.0,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,,ShippedDate,NONCLUSTERED,False,False,False,ShippedDate,False,Table,Foreign key,FK_Orders_Customers,dbo.Customers,SalesByCategory
